id,cosine_distance,euclidean_distance
3009,0.5081813931465149,0.9595823884010315
3010,0.5559000074863434,0.9913779497146606
3011,0.5894476175308228,0.977508008480072
3012,0.5464524030685425,0.9666576385498047
3013,0.5627324283123016,0.9578843712806702
3014,0.5790631175041199,0.9865145087242126
3015,0.5539907217025757,0.9300894141197205
3016,0.5077314674854279,0.9686387181282043
3017,0.5407813787460327,0.9284898042678833
3018,0.5109035968780518,0.9405012726783752
3019,0.5601984858512878,0.9214833378791809
3020,0.5512004196643829,1.005143404006958
3021,0.5632495284080505,0.9946045279502869
3022,0.5629665553569794,1.0074964761734009
3023,0.5322827994823456,0.9984316825866699
3024,0.5612621605396271,0.9040259122848511
3025,0.48849624395370483,0.9031099081039429
3026,0.5324941277503967,0.9646705985069275
3027,0.49949049949645996,0.9312354922294617
3028,0.5446731448173523,0.959439754486084
3029,0.5815746784210205,0.9888564944267273
3030,0.5541738271713257,0.9928980469703674
3031,0.5520982146263123,0.8872091770172119
3032,0.4804203510284424,0.9088786840438843
3033,0.5343207716941833,0.9409976005554199
3034,0.5100098252296448,0.9319857954978943
3035,0.5948512256145477,0.9846472144126892
3036,0.5790968835353851,1.0029735565185547
3037,0.6076116859912872,1.0076713562011719
3038,0.5694811940193176,0.9606019258499146
3039,0.5921927094459534,1.0108864307403564
3040,0.5347814559936523,0.9351343512535095
3041,0.5209831595420837,0.9534327983856201
3042,0.5500378906726837,0.9329137802124023
3043,0.5281808376312256,0.9472363591194153
3044,0.5267318785190582,0.925515353679657
3045,0.5454822182655334,0.9653618335723877
3046,0.5932991802692413,0.9170084595680237
3047,0.5107276737689972,0.9524203538894653
3048,0.5991907119750977,0.9357495903968811
3049,0.6264066696166992,0.9828467965126038
3050,0.5875831544399261,1.0058317184448242
3051,0.5371807813644409,0.9060198664665222
3052,0.5050457119941711,0.9012570381164551
3053,0.47816920280456543,0.8944092988967896
3054,0.5383334159851074,0.9745806455612183
3055,0.5495238900184631,0.9970951676368713
3056,0.5281222462654114,0.9600406289100647
3057,0.5037617087364197,0.9611533284187317
3058,0.5076218545436859,0.9316494464874268
3059,0.5020121335983276,0.9158370494842529
3060,0.4874415993690491,0.9370028972625732
3061,0.5643861889839172,0.9976261854171753
3062,0.5641400218009949,0.974705159664154
3063,0.6027309894561768,0.9237231612205505
3064,0.5336827039718628,0.9343448281288147
3065,0.5440787076950073,0.8968852758407593
3066,0.5658717453479767,0.9537731409072876
3067,0.5139230489730835,0.8436388969421387
3068,0.5623466372489929,0.9508127570152283
3069,0.4844849705696106,0.8698577284812927
3070,0.5174621939659119,0.9634164571762085
3071,0.5214565992355347,0.9527348875999451
3072,0.5818789303302765,0.9084860682487488
3073,0.5254281759262085,0.9461429119110107
3074,0.5530019998550415,0.9710738658905029
3075,0.4770456552505493,0.9421387910842896
3076,0.5061916708946228,0.9444026350975037
3077,0.5180110037326813,0.9474597573280334
3078,0.5404716432094574,0.9511464238166809
3079,0.5447298288345337,0.9756501913070679
3080,0.581590473651886,0.9558427929878235
3081,0.4841838479042053,0.9382553696632385
3082,0.5489374697208405,0.9343474507331848
3083,0.5112239122390747,0.9126747250556946
3084,0.5748695433139801,0.996063768863678
3085,0.5465736985206604,0.9858453869819641
3086,0.5605682134628296,0.9603188633918762
3087,0.5120881199836731,0.9536908864974976
3088,0.5402092337608337,0.9590756893157959
3089,0.46320027112960815,0.927397608757019
3090,0.52256178855896,0.9354391098022461
3091,0.5930615067481995,1.0215229988098145
3092,0.5623293220996857,0.9921985864639282
3093,0.5574755966663361,0.9819198846817017
3094,0.5335108041763306,0.9425947666168213
3095,0.5605691373348236,0.9166460037231445
3096,0.5853975117206573,1.0239003896713257
3097,0.5652402639389038,0.9213747978210449
3098,0.5845389366149902,1.024367094039917
3099,0.5858339369297028,0.9296970367431641
3100,0.5022978186607361,0.9354056119918823
3101,0.6527192890644073,1.006294846534729
3102,0.5550636947154999,0.9447385668754578
3103,0.5048446655273438,0.9297760128974915
3104,0.5207927823066711,0.9248483180999756
3105,0.5364473462104797,0.9916181564331055
3106,0.4719546437263489,0.9188649654388428
3107,0.5006407797336578,0.958480715751648
3108,0.5353915095329285,0.9460495114326477
3109,0.556309163570404,0.9692807793617249
3110,0.5346368849277496,0.9120988249778748
3111,0.5970574915409088,1.0371190309524536
3112,0.5389047265052795,0.9112873673439026
3113,0.5421276986598969,0.9402485489845276
3114,0.5299113094806671,0.9726065993309021
3115,0.5381365120410919,0.9878268837928772
3116,0.5493699312210083,0.876560628414154
3117,0.5935874283313751,0.9728701710700989
3118,0.5516453385353088,0.9662925004959106
3119,0.5359318852424622,0.9588214159011841
3120,0.5578318238258362,0.9418627619743347
3121,0.5872767567634583,0.9970664978027344
3122,0.5883005857467651,0.9836286902427673
3123,0.58901047706604,0.9526522755622864
3124,0.5858384668827057,0.8869024515151978
3125,0.5789419710636139,1.0001604557037354
3126,0.5940737426280975,1.0202713012695312
3127,0.5321751534938812,0.9476534128189087
3128,0.5338796377182007,0.8862385749816895
3129,0.5305030643939972,0.9354926943778992
3130,0.5448288023471832,0.9748575091362
3131,0.5434120297431946,0.9763228893280029
3132,0.5323798656463623,0.975021481513977
3133,0.5913054347038269,0.9806439280509949
3134,0.5589521825313568,0.9755914211273193
3135,0.5695804059505463,0.9937669038772583
3136,0.5829775631427765,1.0154273509979248
3137,0.5940878093242645,0.9561508893966675
3138,0.5688714683055878,1.0036755800247192
3139,0.5666613280773163,0.9587793350219727
3140,0.5205582082271576,0.9835411906242371
3141,0.519204169511795,0.9358458518981934
3142,0.5781111717224121,0.9613524079322815
3143,0.5679023861885071,0.9458749890327454
3144,0.5142216682434082,0.9316046237945557
3145,0.56632000207901,0.9842942953109741
3146,0.5543506145477295,0.9288526177406311
3147,0.599934309720993,1.0038589239120483
3148,0.5162810683250427,0.9209445118904114
3149,0.5442333221435547,0.945884108543396
3150,0.5742194056510925,1.0085322856903076
3151,0.592320054769516,0.9639322757720947
3152,0.5933037400245667,0.9801279306411743
3153,0.5881924629211426,0.9057849049568176
3154,0.586060106754303,0.9449841976165771
3155,0.5651895701885223,0.9288364052772522
3156,0.5803067684173584,1.005469799041748
3157,0.5171167850494385,0.9427403211593628
3158,0.5347497165203094,0.9402840733528137
3159,0.4585071802139282,0.8881661295890808
3160,0.5595162212848663,0.8683940172195435
3161,0.5711594223976135,0.9808111786842346
3162,0.499931275844574,0.957878828048706
3163,0.5552360117435455,0.9572227597236633
3164,0.5172023475170135,0.9669766426086426
3165,0.53525710105896,0.976630687713623
3166,0.5969800353050232,1.0029819011688232
3167,0.5180981159210205,0.9258777499198914
3168,0.5176916718482971,0.9620888829231262
3169,0.5574295818805695,0.9704956412315369
3170,0.556011825799942,0.9672533273696899
3171,0.5470568835735321,0.9952194094657898
3172,0.6155347526073456,0.9595739841461182
3173,0.5401493310928345,0.9310797452926636
3174,0.5545839071273804,0.9431222081184387
3175,0.5548239052295685,1.025219440460205
3176,0.5455048084259033,0.9673184752464294
3177,0.5883209109306335,1.0231374502182007
3178,0.6114690005779266,1.0152459144592285
3179,0.5258775353431702,0.9741316437721252
3180,0.5185115039348602,0.9342232346534729
3181,0.5969251990318298,0.9564499855041504
3182,0.5864425897598267,0.980607271194458
3183,0.593416303396225,0.9605249762535095
3184,0.5617557764053345,0.9682445526123047
3185,0.5139451026916504,0.9033120274543762
3186,0.5141641199588776,0.9493348598480225
3187,0.6111060082912445,0.9049810171127319
3188,0.5898301303386688,0.9502973556518555
3189,0.4774959683418274,0.9108902215957642
3190,0.5002446174621582,0.945050060749054
3191,0.4974552392959595,0.9368925094604492
3192,0.5356563031673431,0.9535669684410095
3193,0.5495411455631256,1.0031521320343018
3194,0.5563554465770721,0.9588854312896729
3195,0.5112331509590149,0.9640344977378845
3196,0.5018418729305267,0.9274899363517761
3197,0.5532212555408478,0.9803358912467957
3198,0.5000010132789612,0.9305812120437622
3199,0.49002981185913086,0.9317407011985779
3200,0.5053156912326813,0.9756998419761658
3201,0.5158746242523193,0.9810808897018433
3202,0.5054836571216583,0.9321989417076111
3203,0.5607006251811981,0.9753832817077637
3204,0.48230016231536865,0.9205453395843506
3205,0.5514744520187378,1.018619418144226
3206,0.5587868094444275,0.9740958213806152
3207,0.4971047043800354,0.9741827249526978
3208,0.5339292287826538,0.9894499182701111
3209,0.5695723295211792,0.9760996699333191
3210,0.596848726272583,0.9430879950523376
3211,0.5644134283065796,0.9499970078468323
3212,0.5760719776153564,0.9992279410362244
3213,0.5466440320014954,0.9835584163665771
3214,0.5201327800750732,0.9686486721038818
3215,0.5317570269107819,0.9552011489868164
3216,0.4884187579154968,0.9142966270446777
3217,0.5976326167583466,1.0271246433258057
3218,0.5192788243293762,0.9438335299491882
3219,0.5755288004875183,0.9764755964279175
3220,0.5194218754768372,0.9880257248878479
3221,0.5668140053749084,0.997150182723999
3222,0.4928067922592163,0.8580821752548218
3223,0.5486909747123718,0.9560000896453857
3224,0.5810477435588837,1.0000954866409302
3225,0.5383082926273346,0.9724810719490051
3226,0.510107010602951,0.9558679461479187
3227,0.5198445916175842,0.9614004492759705
3228,0.4827548861503601,0.9120122790336609
3229,0.5314320921897888,0.9643793106079102
3230,0.55613774061203,0.9217291474342346
3231,0.4966733455657959,0.940127432346344
3232,0.5271582007408142,0.9414040446281433
3233,0.5078897178173065,0.952640950679779
3234,0.5072171688079834,0.9520418643951416
3235,0.5383739471435547,0.9108162522315979
3236,0.551957905292511,0.9363709688186646
3237,0.5130019187927246,0.9049532413482666
3238,0.5567948818206787,0.9991616010665894
3239,0.5570989549160004,1.0002871751785278
3240,0.5141540467739105,0.9786037802696228
3241,0.4956822395324707,0.9482263326644897
3242,0.5375993251800537,0.9577858448028564
3243,0.5338091254234314,0.9638198614120483
3244,0.4756619334220886,0.9147434830665588
3245,0.510286271572113,0.899009108543396
3246,0.4892880320549011,0.9134512543678284
3247,0.5632346272468567,0.9310058951377869
3248,0.46158337593078613,0.8717872500419617
3249,0.5160463452339172,0.9539463520050049
3250,0.49744635820388794,0.9621185660362244
3251,0.5582098364830017,0.9323593378067017
3252,0.5087823569774628,0.9035537242889404
3253,0.646123856306076,0.879507839679718
3254,0.5424451529979706,0.9084043502807617
3255,0.5870515704154968,1.0071343183517456
3256,0.6191621422767639,0.8742051124572754
3257,0.5660740435123444,0.9473514556884766
3258,0.47931528091430664,0.9169142246246338
3259,0.5180200636386871,0.9531775712966919
3260,0.5113275349140167,0.9512025117874146
3261,0.5275278985500336,0.9528157711029053
3262,0.49439072608947754,0.9624322056770325
3263,0.54780113697052,0.9638760685920715
3264,0.555770218372345,0.9604849219322205
3265,0.5702637732028961,0.890634298324585
3266,0.5549284219741821,1.0045138597488403
3267,0.5583713948726654,0.9234039187431335
3268,0.5704366564750671,0.9425873756408691
